,product_name,seller,price,category
81,Chuck Taylor All Star 2018 Seasonal Low Top Sneaker,,20.81,oxford shoes
82,"Women's Blakely Oxford Flat,",,61.01,oxford shoes
83,"Women's Blakely Oxford Flat,",,69.95,oxford shoes
84,Women's Essence,,29.98,oxford shoes
85,Women's Varsity,School Issue,51.09,oxford shoes
86,Women Classic Flat Shoe Lace Up Faux Suede Oxford,Ollio,27.99,oxford shoes
87,Women's Flat Shoe Wingtip Lace up Faux Nubuck Oxford,Ollio,27.99,oxford shoes
88,Womens Scramble,,39.99,oxford shoes
89,Women's 1461 W Three-Eye Oxford Shoe,,87.93,oxford shoes
90,Women's Sina 78 Pump,,73.0,oxford shoes
91,Women's Devitt Oxford Flat,,18.67,oxford shoes
92,Women's 1461 Oxford,,59.62,oxford shoes
93,Women's Wallabee Boot,,119.95,oxford shoes
94,Women's Leather Perforated Lace-up Oxfords Shoes Women Wingtip Multicolor Brougue Shoes,Mona Flying,89.0,oxford shoes
95,Men's Keith Lace up,,69.55,oxford shoes
96,Women's Perforated Lace-up Wingtip Leather Flat Oxfords Vintage Oxford Shoes Brogues,U-lite,89.99,oxford shoes
97,Women's Grand Jams Cardinal Sneaker,,19.98,oxford shoes
98,Women's Emma Flat,,62.98,oxford shoes
99,Womens Zarayy,,39.96,oxford shoes
100,Womens Zelia,,32.99,oxford shoes
101,Women's Tangerine Oxford Flat,,74.95,oxford shoes
102,Propet Women's Olivia Oxford,,40.74,oxford shoes
103,Women's Alexis Oxford,,62.96,oxford shoes
104,Women's 2.Zerogrand Laser Wing Oxford,,48.97,oxford shoes
105,Women's Funny Dream Oxford,,99.98,oxford shoes
106,Women's Teadale Rhea Oxford,,54.95,oxford shoes
107,"Women's SAS, Liberty Lace up Shoes BLACK",SAS,124.99,oxford shoes
108,Women's Lace up Wingtip Oxford Shoes Classic Fashion Patent Leather Chunky Heel Bootie,Mostrin,18.99,oxford shoes
109,Women's Cheyn Ava Oxford,,37.16,oxford shoes
110,Women's Ayva Oxford,,23.99,oxford shoes
111,Women's Casual Peep Toe Ankle Strap Sandals - Cute Summer Espadrilles High Platforms - Comfort Wedges Saldals,MVE Shoes,19.99,oxford shoes
112,Women's Jazzin Ryker Cotton Fashion Sneaker,,24.99,oxford shoes
113,Women's Chinese Embroidery Casual Mary Jane Travel Walking Shoes,AvaCostume,18.99,oxford shoes
114,Men's Mexico 66 Fashion Sneaker,,49.99,oxford shoes
115,Women's Round Toe Patent Leather Slip On Shoes Sweet Bow Mid Heel Oxfords Loafers Shoes,Susanny,9.99,oxford shoes
116,Women's Tilmont Ivy Oxford,,49.74,oxford shoes
117,Women's Abilene Boot,Cobb Hill,52.0,oxford shoes
118,Women's Fashion Tassels Square-Toe Lace-up Platform Wedge Oxford Shoes,DADAWEN,32.99,oxford shoes
119,Women's 105-SD Oxford,,20.69,oxford shoes
120,Women Classic Modern Sweet Low Heel Lace up Carving Wingtip PU Brogue Oxfords Dress Shoes,Susanny,15.99,oxford shoes
121,"Women's 1461 RS Mallow Pink Oxford,",,86.36,oxford shoes
122,Womens Elevated Becca Wedge Lace Black Size 9 Wide,Vionic,368.0,oxford shoes
123,Men's Savoy Slip Resistant Oxford,,34.99,oxford shoes
124,Women's Camdale Oxford,,33.27,oxford shoes
125,Women's Zerogrand Hikr Boot,,62.0,oxford shoes
126,Women's Erica Oxford,,68.44,oxford shoes
127,Womens Willie Fashion Sneakers,,17.9,oxford shoes
128,Women's Total Motion Abelle Slipon Oxford,,45.99,oxford shoes
129,Women's Platform Wedges Oxfords Classic Casual Lace up Mid Heels Wingtips Square Toe Shoes,Tengyu,32.99,oxford shoes
130,"Women's 1461 RS Silver Oxford,",,73.5,oxford shoes
131,Women's 3989 Brogue Wingtip Shoe,,79.99,oxford shoes
132,Women's Anna Oxford,,89.99,oxford shoes
133,Women's Grand Tour Oxford,,67.5,oxford shoes
134,Firefish Boat Shoe,,44.99,oxford shoes
135,Women's Koifish Sparkle Crosshatch Boat Shoe,,89.93,oxford shoes
136,Shoes Women's Babe Oxford Shoe,Wanted,14.99,oxford shoes
137,Women's 1461 Virginia Oxford,,51.88,oxford shoes
138,"Women's Tangerine- Wide Oxford Flat,",,80.03,oxford shoes
139,Women's Frankie Oxford Flat,Shellys London,23.19,oxford shoes
140,Women's Cork Sole Platform Wedge Lace up Oxford Shoe,,20.95,oxford shoes
141,Women's Sharon Noel Oxford,,95.0,oxford shoes
142,Braga,Earthies,24.95,oxford shoes
143,Women's Classical Leather Wing-up Brogues Flat Lace-up Oxford Shoes,LaRosa,44.99,oxford shoes
144,Women's Loretta Oxford,,47.99,oxford shoes
145,Women Leatherette Lace Up Oxford Chunky Heel Bootie BH50 - Black,Refresh,17.95,oxford shoes
146,Women's Tinsley Lace up Platform Brogue Trim Oxford Flats Sneakers Loafers by,LUSTHAVE,39.99,oxford shoes
147,Women's Burst - Seeing Stars Casual Shoe,,19.98,oxford shoes
148,Women's Coil Ivy Perf Boat Shoe,,40.99,oxford shoes
149,"Women's GrandEvOlution SHORTIWING Oxford Flat,",,84.65,oxford shoes
150,Women's GrandEvOlution Wingtip Oxford 6 Black Leather,,160.7,oxford shoes
151,1461 Shoe,,98.25,oxford shoes
152,"Women's Dora School Uniform Shoe,",,49.99,oxford shoes
153,Women's Classic T-Strap Platform Mid-Heel Square Toe Oxfords Dress Shoes,Ezkrwxn,32.9,oxford shoes
154,Women's Lita Oxford Shoe,,155.0,oxford shoes
155,Womens Fleet,Nurse Mates,69.99,oxford shoes
156,Womens Perforated Lace-up Wingtip Leather Pump Oxfords Vintage Oxford Shoes Brogues,U-lite,49.99,oxford shoes
157,Women's Smith Stud Oxford,,40.47,oxford shoes
158,Womens Peggy Low Lace,,44.99,oxford shoes
159,Men's Solstice Boat Shoe,,65.39,oxford shoes
160,Optimal Women Work Leather Pump Shoes Non Slip,Optimal Product,20.99,oxford shoes
161,Rockport Women's Nadia Mary Jane Flat,Cobb Hill,26.99,oxford shoes
162,Women's Classic Tassel Slip-On Platform Mid-Heel Square Toe Oxfords Dress Shoes,DADAWEN,29.99,oxford shoes
163,Womens Edenvale Opal,,54.0,oxford shoes
164,Women's Jouston Oxford,,48.99,oxford shoes
165,Women's Classic Oxford Flats Shoes,VenusCelia,19.99,oxford shoes
166,Women Lace Up Suede Platform Sneakers Low Top Wide Toe Mid Heel Wedge Oxfords Shoes,HKR,29.98,oxford shoes
167,Women's Casual Leather Shoes Oxford Brogue Lace-up,Jivana,35.99,oxford shoes
168,Men's 3989 Brogue Wingtip Shoe,,59.99,oxford shoes
169,"Adult Lace Up Jazz Shoes,T7302",Theatricals,17.81,oxford shoes
170,Womens Edie Sneaker,Vionic,64.97,oxford shoes
171,Women's 8065 Wanderlust Oxford,,75.0,oxford shoes
172,Women's Leather Perforated Lace-up Oxfords Shoes for Women Wingtip Multicolor Brougue Shoes,Mona Flying,89.0,oxford shoes
173,Womens Dani,,68.9,oxford shoes
174,Women's Lena Suede Sneaker,TOMS,31.99,oxford shoes
175,Women's Hadley Wise Hadley Oxford,Vionic,44.97,oxford shoes
176,Women's Jazzin Roads Cotton Fashion Sneaker,,24.95,oxford shoes
177,Women's Titan Oxford,Timberland PRO,104.95,oxford shoes
178,Women's LF9010 Leather Shoe,Lit Foot,127.0,oxford shoes
179,Womens Ankle Buckle Strap Slip On Cut Out Low Heel Closed Toe Summer Flats Shoes,Bbalizko,14.99,oxford shoes
180,Women's Durpee Oxford,,105.44,oxford shoes
181,Womens Liz Fashion Woven Flats Shoes,Corkys,23.09,oxford shoes
182,Classic Retro PU Oxfords Brogue Shoes Women's Mid-Heel Wingtip Lace Up Dress Shoes,Susanny,9.99,oxford shoes
183,Women's Handmade Suede Lace Up Flat Platform Creepers Shoe,RoseG,39.99,oxford shoes
184,Womens Cobb Hill Sharleen Pump,Rockport Cobb Hill Collection,42.48,oxford shoes
185,Women's Laser Walking Shoe,,79.99,oxford shoes
186,"Women's CrepeTray Tie Oxford,",,57.59,oxford shoes
187,Women's Reegan Ii Wingtip Dress Oxford,,64.12,oxford shoes
188,Women's Dahl Oxford,,50.87,oxford shoes
189,Propet Women's Travelactive Slip-On Oxford,,15.82,oxford shoes
190,Womens Un Haven Lace,,40.0,oxford shoes
191,Women's Leather Perforated Lace-up Oxfords Shoes Women Wingtip Multicolor Brougue Shoes,Mona Flying,89.0,oxford shoes
192,Women's Tour lace up Active comfort shoe,SAS,59.49,oxford shoes
193,Women's Cuban Chunky Heel Lace-up Ankle Booties Oxford Shoes,WestCoast,23.99,oxford shoes
194,Womens Oxford Classic Fashion Low Heel Carving Dress Shoes - Alana,Arider,29.99,oxford shoes
195,Champion Tassel,,24.95,oxford shoes
196,Candy Color Fashion Women Lace up Genuine Leather Classic Shoe High Style Flat Casual Shoes Boots,Weideng,22.43,oxford shoes
197,"Women's 8065 PW Leather, Rubber Fashion Mary Janes",,112.1,oxford shoes
198,Joann Women's Slip On,Corkys,22.49,oxford shoes
199,Women's Hira128fly Oxford,,132.82,oxford shoes
200,Women's Chardon Oxford,,69.48,oxford shoes
201,Women's Mesh Oxfords Shoes,Show Shine,33.0,oxford shoes
202,Santana,Earthies,29.95,oxford shoes
203,Women s GrandEvOlution Modern Monk,,99.97,oxford shoes
204,Women's Soft 5 Sneaker,,58.6,oxford shoes
205,Women's Claire Chukka Boot,,27.12,oxford shoes
206,Hush Puppies Women's Jaylene Oxford,,27.99,oxford shoes
207,Women's Teadale Maira Oxford,,129.0,oxford shoes
208,Women's Lindsay Fisherman Sandal,Josef Seibel,82.07,oxford shoes
209,by Pleaser Women's Halloween Saddle Oxford,,27.45,oxford shoes
210,England Brogue Shoe Womens Lace-up Mid Heel Wingtip Oxfords Vintage PU Leather Shoes,Milesline,18.99,oxford shoes
211,Women's Flyknit Fashion Flat Shoes,Feversole,15.99,oxford shoes
212,Candy Color Women's Low Heel Bowknot Oxfords Shoes,Milesline,15.77,oxford shoes
213,Top-Sider Women's Pier View Core,Sperry,38.0,oxford shoes
