,product_name,seller,price,category
66,Women's Mermaid Fish Scale Printing Full Length Leggings,Diamond keep it,8.01,leggings
67,Women's Plus Size Summer Lightweight Breathable Full Length Leggings,ZERDOCEAN,12.99,leggings
68,Women's Super Smooth Denim Legging,,22.5,leggings
69,Lush Moda Extra Soft Leggings with Designs- Variety of Prints,LMB,8.99,leggings
70,Women's High Waist Pull-On Skinny Super Stretchy Jeggings & Capris Regular & Plus Size,Jvini,7.99,leggings
71,Women Faux Leather Leggings Wet Look Metallic Waist Legging Pants Trousers,DIAMONDKIT,2.46,leggings
72,Women's Cotton Capri Legging,,12.56,leggings
73,Women's Cotton Plus Size Leggings,Stretch is Comfort,18.97,leggings
74,Women's Capri Leggings Plus Size Stretch Comfy High Waisted Three-Quarter Leggings Plus,VOGUEMAX,9.99,leggings
75,Printed Leggings Basic Cheap Patterned Leggings Yoga Workout Leggings Women Girls Spandex Leggings L2,Ndoobiy,8.99,leggings
76,Legging Velvety Super Soft LightWeight By Felina Black 2 Pack New Arrival,,17.94,leggings
77,Premium Super Soft High Waist Leggings - 20 Colors - Regular and Plus Size Available,Juicy Leggings,6.99,leggings
78,"Fleece Lined Leggings for Women High Waist,Elastic and Slimming 6-Pack",Dimore,8.99,leggings
79,Women's Basic Cotton Stretch Leggings with Comfort Waistband,,8.99,leggings
80,High Waist Printed Leggings Women's Solid Leggings Soft Yoga Workout Pants Stretchy Capris,Ndoobiy,11.99,leggings
81,Women's Stretch Jersey Legging,,6.84,leggings
82,Women's Curvy Fit Jeans Leggings,,17.99,leggings
83,Women's Jean Look Jeggings Tights Slim Fit Pull up Pants Solid Colors Full Length and Capri Casual Leggings,5StarsLine,16.99,leggings
84,Faux Leather PU Elastic Shaping Hip Push Up Pants Black Sexy Leggings for Women,DALLNS,24.99,leggings
85,Soft Leggings for Women Stretch Basic Leggings Regular&Plus Size,Diravo,8.49,leggings
86,"YourStyle Stretchy Slim Fit Skinny Long Jegging Pants, Basic Pants(S-3XL)",YourStyle USA,11.99,leggings
87,NEW Women's Stretchy Skinny Jeggings Shorts & Capri Pull On Style TRENDS SNJ,Yelete,3.91,leggings
88,Premium Quality Jeggings Regular and Plus Soft Cotton Blend Stretch Jean Leggings Pants w/Pockets,Leggings Depot,13.97,leggings
89,Premium Tummy Support Slimming Leggings Thick High Waist Fleece and Non Fleece,Ylluo,12.85,leggings
90,Women's Modal Plus Size Breathable Lightweight Mid Thigh Shorts,ZERDOCEAN,9.99,leggings
91,Women's Plus Size Cotton Blend Stretchy Jeggings With 5 Pockets,Yelete,6.89,leggings
92,Lush Moda Seamless Capri Length Basic Cropped Leggings - Variety Colors,LMB,7.99,leggings
93,Women's Cotton Legging,,9.97,leggings
94,"Juxta Lite Long Legging with Anklets, Large, 33cm",CircAid,78.4,leggings
95,Women's Mid-Weight Wicking Thermal Leggings,,9.41,leggings
96,Women’s Buttery Soft Printed Leggings – One/Plus High Waisted Fashion Pants 20+ Designs,ZOOSIXX,7.99,leggings
